,target,euclidean_10,euclidean_50,euclidean_100,euclidean_200,dtw_10,dtw_50,dtw_100,dtw_200
641,1.0,10.29577159019454,10.199328431669205,10.199328431669205,10.199328431669205,8.103068253989708,8.044331320981229,8.044331320981229,8.044331320981229
642,1.0,10.154058117260197,10.003645597451314,10.003645597451314,10.003645597451314,8.318615711361325,8.207756344832017,8.207756344832017,8.190411736158199
643,1.0,9.784126466148058,9.216772974643588,9.216772974643588,9.216772974643588,8.39522737093295,8.021865267856338,8.021865267856338,8.021865267856338
644,1.0,9.2951382316516,9.076885965301896,8.645482024239069,8.645482024239069,7.239846756505793,7.037637528094989,7.037637528094989,7.037637528094989
645,1.0,11.110523614286974,10.90366568948981,10.931244703791283,10.931244703791283,7.759708231650916,7.553099416552784,7.364540388849414,7.364540388849414
646,1.0,13.368304750174016,12.55080921055877,12.55080921055877,12.55080921055877,7.542127836602521,7.210007787378958,7.165441572203067,7.165441572203067
647,1.0,9.915889776416119,9.864470958548,9.864470958548,9.864470958548,7.50294808324794,7.365735653127864,7.365735653127864,7.365735653127864
648,1.0,16.23941609327557,16.06164021341075,16.1865676351473,16.1865676351473,9.395712857041952,9.35914253707133,9.28323656316828,9.270980134135753
649,1.0,5.703648368143781,5.5982617290407,5.5982617290407,5.5982617290407,2.386660040045267,1.9272372767923047,2.038916098977915,2.038916098977915
650,1.0,12.799495897380451,10.576968144072083,10.576968144072083,10.576968144072083,8.75232187330949,8.378688518825816,8.378688518825816,8.378688518825816
651,1.0,17.197230038389666,17.130643002138505,17.130643002138505,17.130643002138505,8.981953634669797,8.94894527599133,8.94894527599133,8.916255894751545
652,1.0,9.52259264744685,9.463094803571504,8.997615679302383,8.997615679302383,8.038454947042815,7.8404597541638505,7.649221960493962,7.649221960493962
653,1.0,17.44751558042832,16.14053913446419,16.14053913446419,16.14053913446419,7.048126549335206,6.9250111513960935,6.734917841239814,6.734917841239814
654,1.0,11.19443943121326,10.947502151175756,10.947502151175756,10.947502151175756,8.128966388238759,7.922252667186038,7.7866946102436385,7.7866946102436385
655,1.0,4.217760537687912,4.44369008015244,4.44369008015244,4.44369008015244,2.528266995306115,2.343494130309306,2.3051202904730013,2.3051202904730013
656,1.0,9.211490840862975,9.034081437805755,8.678446677298462,8.678446677298462,7.179975583770183,6.979485229623086,6.979485229623086,6.979485229623086
657,1.0,11.397848113383073,10.300778295364244,10.300778295364244,10.300778295364244,8.05629042847146,7.981487771570862,7.981487771570862,7.981487771570862
658,1.0,9.681063196025052,9.506075980994796,9.383283112693919,9.383283112693919,7.765034559794284,7.646860058495824,7.629606024281821,7.629606024281821
659,1.0,2.878697847091255,2.67293833021581,3.018110779390073,3.018110779390073,2.114204648164075,1.325935015787701,1.4834250368392117,1.4834250368392117
660,1.0,17.349844712651237,17.017354723636117,17.017354723636117,17.017354723636117,8.7275012792313,8.66188739872561,8.54258894706647,8.54258894706647
661,1.0,9.505505108848714,9.415632793377787,9.376576250164728,9.376576250164728,8.039265207811635,7.991741079464134,7.937786985495593,7.937786985495593
662,1.0,17.13386815879506,16.73923678738031,16.73923678738031,16.547967057943357,9.436526575760347,9.37580526203701,9.37580526203701,9.37580526203701
663,1.0,9.662773135079222,9.256263984414783,9.294264245333029,9.289125466011086,7.621458975005758,7.432568033385796,7.432568033385796,7.432568033385796
664,1.0,11.748638078655228,9.635229421993383,9.635229421993383,9.635229421993383,8.385664083994378,8.001033424526002,8.048225663247447,8.048225663247447
665,1.0,8.663442485273944,8.704365276081834,8.704365276081834,8.754796281326582,7.5959414278517885,7.5282522870017194,7.466178395299086,7.4695260631947304
