,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_cnn__batch_size,param_cnn__epochs,param_cnn__len_filter,param_cnn__num_filter,param_cnn__num_layer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14,74.06441655158997,3.2769216405855977,9.754156970977784,7.707929100408114,20,20,0.2,4,3,"{'cnn__batch_size': 20, 'cnn__epochs': 20, 'cnn__len_filter': 0.2, 'cnn__num_filter': 4, 'cnn__num_layer': 3}",0.9911894202232361,0.9933920502662659,0.984581470489502,0.9867549538612366,0.9889624714851379,0.9889760732650756,0.0031191616694825866,89
15,63.32023644447327,4.651469765410355,7.919156694412232,9.162845452920921,20,20,0.2,8,1,"{'cnn__batch_size': 20, 'cnn__epochs': 20, 'cnn__len_filter': 0.2, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9911894202232361,0.9911894202232361,0.9867841601371765,0.9889624714851379,0.9933775067329407,0.9903005957603455,0.0022451412005810977,64
16,68.76945118904113,8.346110971845444,9.113148832321167,1.8757390123981477,20,20,0.2,8,2,"{'cnn__batch_size': 20, 'cnn__epochs': 20, 'cnn__len_filter': 0.2, 'cnn__num_filter': 8, 'cnn__num_layer': 2}",0.9867841601371765,0.9889867901802063,0.9867841601371765,0.9977924823760986,0.9955849647521973,0.991186511516571,0.004617042584943106,38
17,87.23595714569092,8.959846092514512,6.787908267974854,1.0145700322211941,20,20,0.2,8,3,"{'cnn__batch_size': 20, 'cnn__epochs': 20, 'cnn__len_filter': 0.2, 'cnn__num_filter': 8, 'cnn__num_layer': 3}",0.9867841601371765,0.9955947399139404,0.9889867901802063,0.9889624714851379,0.9889624714851379,0.9898581266403198,0.002990706453474101,74
18,77.83789978027343,11.025969240154417,3.883264589309692,0.6244821636548046,20,50,0.05,4,1,"{'cnn__batch_size': 20, 'cnn__epochs': 50, 'cnn__len_filter': 0.05, 'cnn__num_filter': 4, 'cnn__num_layer': 1}",0.9911894202232361,0.9933920502662659,0.9867841601371765,0.9955849647521973,0.9911699891090393,0.991624116897583,0.0029200780405025167,35
19,82.39452700614929,2.05311781886359,5.875245523452759,0.8548801801448326,20,50,0.05,4,2,"{'cnn__batch_size': 20, 'cnn__epochs': 50, 'cnn__len_filter': 0.05, 'cnn__num_filter': 4, 'cnn__num_layer': 2}",0.9889867901802063,0.9933920502662659,0.984581470489502,0.9867549538612366,0.9933775067329407,0.9894185543060303,0.003525352234955318,78
20,86.38244514465332,1.5274380561703582,6.101647567749024,2.263595503898039,20,50,0.05,4,3,"{'cnn__batch_size': 20, 'cnn__epochs': 50, 'cnn__len_filter': 0.05, 'cnn__num_filter': 4, 'cnn__num_layer': 3}",0.984581470489502,0.9911894202232361,0.9889867901802063,1.0,0.9889624714851379,0.9907440304756164,0.0051011829086679335,49
21,70.74772744178772,2.05763128516101,6.078640270233154,1.2258688227930714,20,50,0.05,8,1,"{'cnn__batch_size': 20, 'cnn__epochs': 50, 'cnn__len_filter': 0.05, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9889867901802063,0.9955947399139404,0.9889867901802063,0.9911699891090393,0.9911699891090393,0.9911816596984864,0.0024129009013176697,46
22,83.15554113388062,4.069368534696355,8.057661104202271,1.632854064861398,20,50,0.05,8,2,"{'cnn__batch_size': 20, 'cnn__epochs': 50, 'cnn__len_filter': 0.05, 'cnn__num_filter': 8, 'cnn__num_layer': 2}",0.984581470489502,0.9933920502662659,0.984581470489502,0.9977924823760986,0.9933775067329407,0.9907449960708619,0.005283600414604049,48
23,97.610755109787,6.24060054226775,7.118668174743652,1.400390733933795,20,50,0.05,8,3,"{'cnn__batch_size': 20, 'cnn__epochs': 50, 'cnn__len_filter': 0.05, 'cnn__num_filter': 8, 'cnn__num_layer': 3}",0.9889867901802063,0.9933920502662659,0.9823788404464722,0.9867549538612366,0.9933775067329407,0.9889780282974243,0.004179244368484932,84
24,83.7478928565979,6.6960567553780495,5.843858098983764,1.3477605365294942,20,50,0.1,4,1,"{'cnn__batch_size': 20, 'cnn__epochs': 50, 'cnn__len_filter': 0.1, 'cnn__num_filter': 4, 'cnn__num_layer': 1}",0.9889867901802063,0.9933920502662659,0.9867841601371765,0.9933775067329407,0.9955849647521973,0.9916250944137573,0.003233232095515089,30
25,102.09644913673401,5.494850938376585,10.589276933670044,3.9454707590724123,20,50,0.1,4,2,"{'cnn__batch_size': 20, 'cnn__epochs': 50, 'cnn__len_filter': 0.1, 'cnn__num_filter': 4, 'cnn__num_layer': 2}",0.9823788404464722,0.9911894202232361,0.984581470489502,0.9933775067329407,0.9911699891090393,0.9885394454002381,0.004265385868026731,92
26,121.8858859539032,1.860408595160358,8.479036140441895,2.6832689028387238,20,50,0.1,4,3,"{'cnn__batch_size': 20, 'cnn__epochs': 50, 'cnn__len_filter': 0.1, 'cnn__num_filter': 4, 'cnn__num_layer': 3}",0.9889867901802063,0.9933920502662659,0.984581470489502,0.9911699891090393,0.9911699891090393,0.9898600578308105,0.002984389089274147,72
27,100.82066779136657,2.156486852717965,8.997855854034423,4.96865215369089,20,50,0.1,8,1,"{'cnn__batch_size': 20, 'cnn__epochs': 50, 'cnn__len_filter': 0.1, 'cnn__num_filter': 8, 'cnn__num_layer': 1}",0.9911894202232361,0.9955947399139404,0.984581470489502,0.9977924823760986,0.9955849647521973,0.9929486155509949,0.004701472998018153,7
