,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__degree,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
45,4.9144385814666744,0.33392991155759105,1.2634324550628662,0.113303995783288,100,3,1e-05,rbf,"{'svc__C': 100, 'svc__degree': 3, 'svc__gamma': 1e-05, 'svc__kernel': 'rbf'}",0.986784140969163,0.9911894273127754,0.9691629955947136,0.9735099337748344,0.9757174392935982,0.9792727873890168,0.008324489313594474,80
46,2.239931058883667,0.2753899699916493,0.32520556449890137,0.04339671580862798,100,3,1e-05,linear,"{'svc__C': 100, 'svc__degree': 3, 'svc__gamma': 1e-05, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
47,17.847214221954346,0.021202602596091694,2.5820242404937743,0.045882726777008526,100,3,1e-05,poly,"{'svc__C': 100, 'svc__degree': 3, 'svc__gamma': 1e-05, 'svc__kernel': 'poly'}",0.2511013215859031,0.2511013215859031,0.2533039647577093,0.25165562913907286,0.25165562913907286,0.2517635732415322,0.0008091062219991648,91
48,3.5852279663085938,0.14458327296713425,0.572821044921875,0.05436113022824406,1000,2,0.01,rbf,"{'svc__C': 1000, 'svc__degree': 2, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.9933920704845814,0.9911894273127754,0.9823788546255506,0.9977924944812362,0.9955849889624724,0.9920675671733232,0.005320594669644586,1
49,2.1112173557281495,0.16979788432347748,0.3388185977935791,0.023376129264856844,1000,2,0.01,linear,"{'svc__C': 1000, 'svc__degree': 2, 'svc__gamma': 0.01, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
50,2.2442019462585447,0.09299388934161364,0.3310032844543457,0.02472487250065421,1000,2,0.01,poly,"{'svc__C': 1000, 'svc__degree': 2, 'svc__gamma': 0.01, 'svc__kernel': 'poly'}",0.9933920704845814,0.9933920704845814,0.9823788546255506,0.9911699779249448,0.9889624724061811,0.989859089185168,0.004085099110850033,27
51,2.2414247512817385,0.07320098905992575,0.348618745803833,0.028262258085798908,1000,2,0.001,rbf,"{'svc__C': 1000, 'svc__degree': 2, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",0.9933920704845814,0.9933920704845814,0.9823788546255506,0.9933774834437086,0.9889624724061811,0.9903005902889206,0.004315697544423669,16
52,2.0658565521240235,0.13885288600784637,0.3260052680969238,0.022117808884601416,1000,2,0.001,linear,"{'svc__C': 1000, 'svc__degree': 2, 'svc__gamma': 0.001, 'svc__kernel': 'linear'}",0.9933920704845814,0.9933920704845814,0.9779735682819384,0.9845474613686535,0.9889624724061811,0.9876535286051871,0.005846782794235193,36
53,2.2982567310333253,0.10072770007356877,0.32520856857299807,0.021037401461207438,1000,2,0.001,poly,"{'svc__C': 1000, 'svc__degree': 2, 'svc__gamma': 0.001, 'svc__kernel': 'poly'}",0.9911894273127754,0.9933920704845814,0.9823788546255506,0.9933774834437086,0.9889624724061811,0.9898600616545593,0.004083838403783226,25
54,2.1876165866851807,0.13187223724875868,0.34700722694396974,0.027665423760026838,1000,2,0.0001,rbf,"{'svc__C': 1000, 'svc__degree': 2, 'svc__gamma': 0.0001, 'svc__kernel': 'rbf'}",0.9889867841409692,0.9933920704845814,0.9823788546255506,0.9933774834437086,0.9911699779249448,0.9898610341239509,0.004081526443665513,21
